Model,Pearson,MOA
Shuffled PCA,0.9202424190757714,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.9452751578469044,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.954007037949674,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.942852186937845,sodium channel blocker|T-type calcium channel blocker
Shuffled PCA,0.963071447899034,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9320926047564584,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9773349513593452,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9637324489704148,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9760436240422994,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9550340566778424,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9535241579829844,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9376908974303644,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9251171017269452,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9743853956104042,DNA directed DNA polymerase inhibitor|DNA synthesis inhibitor
Shuffled PCA,0.9747990060902076,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.8542082003777546,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9026655052257876,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9721702754904352,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9857682162565874,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9867642162107256,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9811058914146076,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9267833581093228,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.9669945256855258,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.969997879385588,calcium sensitizer|phosphodiesterase inhibitor
Shuffled PCA,0.1134993914113243,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.1461122685954345,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.0903086700627579,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.0879565815094265,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.068448537061043,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.0707188596619131,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,-0.0163338749578406,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.2849060198925832,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,-0.0100297477420527,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.0847642570327326,microtubule inhibitor|tubulin polymerization inhibitor
Shuffled PCA,0.5344649932587926,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.5098435077884966,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.4764686614667054,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.4822604570108698,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.579996363758494,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.3783107644997203,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.5150044908667896,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.5148358890274394,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.4164743886979819,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.3989108036603703,DNA alkylating agent|DNA synthesis inhibitor
Shuffled PCA,0.957974763223552,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9865033744974367,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9699422592273568,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.4295412869179197,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9621147027320954,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9925554746773736,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9765103519039257,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9862377773928632,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9900346842703754,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9127450600996954,cholesterol inhibitor|lipase clearing factor inhibitor
Shuffled PCA,0.9290606222526504,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9449811999521276,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9069262548964826,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.8890850356317697,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.8709674351723566,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9077105298614336,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9435797351460952,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9021973761820472,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.903558126602086,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9177411373757868,thromboxane receptor antagonist|thromboxane synthase inhibitor
Shuffled PCA,0.9541454949803284,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9483978206155932,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9627864061492216,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9711246521545772,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.975990414055568,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9618982783830212,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9676383014904736,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.964031361213855,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.957307222368253,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9687976348420092,cytochrome P450 inhibitor|protein synthesis inhibitor
Shuffled PCA,0.9399254495379064,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9565891441932872,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9487434468974966,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9796853001509972,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9213541309799568,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9322169062710496,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9293288928160272,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9609391700353288,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.942405124923852,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9290003278479048,phosphodiesterase inhibitor|sodium channel blocker
Shuffled PCA,0.9343227811704596,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9171961594579312,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9483809923358036,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9394143091719374,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.93524160533804,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9291596867548738,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.8969372444280618,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.917097494952396,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9183566245480956,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.9707506482874972,AKT inhibitor|mTOR inhibitor
Shuffled PCA,0.7720267387151658,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6732664836808542,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6990231673752791,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.7475227665682992,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.7019691519780021,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6453640639069762,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6998981601809232,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.5989582942178153,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6208342925684649,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.6975578134796263,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9747233132591868,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9682622060887752,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9753802453372362,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9364671271612144,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9650789235532968,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.969318823551343,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9753710495769262,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9429484953748524,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9666474077484664,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.9752811935375356,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled PCA,0.918315568508997,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9077226832335704,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9507056696952022,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9590861407301045,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.8972722368277092,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.7601647158513984,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9155700890318492,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9462865257177652,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.6325795159625134,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9657053666493836,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled PCA,0.9567820395080262,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9290455202672988,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9390307724991626,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9408813461269688,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.8741393308304372,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9085842484581056,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.943688210804315,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9653332190286914,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.96169839125434,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9165139882128218,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled PCA,0.9726857261176828,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9718497922909052,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9750625311061404,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9662341874462091,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9714982483396906,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9436272675216214,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9852825657030873,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9856912313949858,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9481784100875484,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9713828756856844,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled PCA,0.9828395323198345,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9824091708757284,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9773660325409946,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.960107043291154,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9819832769786024,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.959105796518184,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9705158680577188,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9397329190271284,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.8977206141649466,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9766286719206222,opioid receptor agonist|opioid receptor antagonist
Shuffled PCA,0.9834546715254348,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9695269590272731,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9716934705695544,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.8788597661370966,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9770443715370292,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9542265021142768,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9816973747823308,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9598206946409444,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.8988241276291788,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9476466208442984,melatonin receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9416331764763524,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.961473270839216,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.950718316954872,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9335549938233983,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9635937804049012,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9533638640261036,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9671356166667874,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9420633157718482,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9768266764805346,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.9578562076777904,dopamine receptor agonist|serotonin receptor antagonist
Shuffled PCA,0.917002001534758,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9043181365198564,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9820815953504918,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9429913885291514,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9745151448059032,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9730172895051729,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.952656446543623,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.8334389721173151,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9906934727357596,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9861310371547178,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled PCA,0.9720391987766716,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.9809756966109208,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.9752696154552408,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.942088428696911,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.9560649480018734,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.965488304369641,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.960370724485869,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.9472330472681936,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.9838952077659864,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.875364681411549,histamine receptor agonist|histamine receptor antagonist
Shuffled PCA,0.8332688236577973,RAF inhibitor|VEGFR inhibitor
Shuffled PCA,0.8751368522921629,RAF inhibitor|VEGFR inhibitor
Shuffled PCA,0.8891393467484896,RAF inhibitor|VEGFR inhibitor
Shuffled PCA,0.9020618043198638,RAF inhibitor|VEGFR inhibitor
Shuffled PCA,0.8758261731012001,RAF inhibitor|VEGFR inhibitor
Shuffled PCA,0.8966549324319114,RAF inhibitor|VEGFR inhibitor
